event_id,event_name,timestamp,session_id,user_pseudo_id,device_type,experiment_variant,query_string,results_count,zero_results_flag,latency_ms,product_id,rank_position,cart_price
EVT_f1f8d768,search_result_clicked,2026-07-23 18:27:07,SES_e4c03f03b4,USR_25855,desktop,Variant_B_AI_Semantic,drpepr zero,45,False,,KDP_SKU_1004,1.0,
EVT_209e99bc,search_to_cart_added,2026-07-23 18:27:41,SES_e4c03f03b4,USR_25855,desktop,Variant_B_AI_Semantic,drpepr zero,45,False,,KDP_SKU_1004,1.0,15.81
EVT_c92ec549,search_query_submitted,2026-07-23 18:28:00,SES_682d658365,USR_74868,mobile,Variant_B_AI_Semantic,kcup pods discount,39,False,197.0,,,
EVT_b0a7c972,search_query_submitted,2026-07-23 19:22:00,SES_9e27d9648f,USR_56900,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,22,False,139.0,,,
EVT_45b3d74a,search_result_clicked,2026-07-23 19:22:14,SES_9e27d9648f,USR_56900,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,22,False,,KDP_SKU_1007,2.0,
EVT_4e1749ce,search_query_submitted,2026-07-23 19:59:00,SES_ea56cec5ba,USR_19545,tablet,Variant_B_AI_Semantic,drpepr zero,20,False,178.0,,,
EVT_8736f767,search_result_clicked,2026-07-23 19:59:03,SES_ea56cec5ba,USR_19545,tablet,Variant_B_AI_Semantic,drpepr zero,20,False,,KDP_SKU_1030,3.0,
EVT_94e504d3,search_query_submitted,2026-07-23 20:14:00,SES_c834872b8f,USR_41768,tablet,Control_Keyword,espresso pods hazelnut,0,True,218.0,,,
EVT_0d0b6434,search_query_submitted,2026-07-23 20:20:00,SES_4fc3da0a7a,USR_83695,tablet,Control_Keyword,dark roast k-cup,14,False,314.0,,,
EVT_3c2f2e23,search_result_clicked,2026-07-23 20:20:15,SES_4fc3da0a7a,USR_83695,tablet,Control_Keyword,dark roast k-cup,14,False,,KDP_SKU_1037,6.0,
EVT_7199df04,search_query_submitted,2026-07-23 20:26:00,SES_b37f1d16e1,USR_18324,tablet,Variant_B_AI_Semantic,cherry vanilla soda,38,False,109.0,,,
EVT_43c5e31d,search_result_clicked,2026-07-23 20:26:14,SES_b37f1d16e1,USR_18324,tablet,Variant_B_AI_Semantic,cherry vanilla soda,38,False,,KDP_SKU_1041,2.0,
EVT_51109a0f,search_query_submitted,2026-07-23 21:57:00,SES_7b64c205ca,USR_84381,tablet,Variant_B_AI_Semantic,snapple peach tea diet,22,False,106.0,,,
EVT_dce2d433,search_query_submitted,2026-07-23 22:48:00,SES_4d73a05663,USR_54504,mobile,Variant_B_AI_Semantic,snapple peach tea diet,35,False,131.0,,,
EVT_8afc91c7,search_query_submitted,2026-07-23 23:09:00,SES_0b21827e3f,USR_29316,desktop,Control_Keyword,vanilla flavored coffee,10,False,430.0,,,
EVT_9d928066,search_query_submitted,2026-07-23 23:35:00,SES_cb99c1aea3,USR_20350,mobile,Control_Keyword,drpepr zero,23,False,303.0,,,
EVT_3bef960d,search_result_clicked,2026-07-23 23:35:13,SES_cb99c1aea3,USR_20350,mobile,Control_Keyword,drpepr zero,23,False,,KDP_SKU_1073,8.0,
EVT_7360f4ac,search_to_cart_added,2026-07-23 23:35:34,SES_cb99c1aea3,USR_20350,mobile,Control_Keyword,drpepr zero,23,False,,KDP_SKU_1073,8.0,44.55
EVT_7dd0cb67,search_query_submitted,2026-07-23 23:52:00,SES_2637cf34c6,USR_84959,tablet,Control_Keyword,kcup pods discount,3,False,245.0,,,
EVT_43d6542e,search_result_clicked,2026-07-23 23:52:10,SES_2637cf34c6,USR_84959,tablet,Control_Keyword,kcup pods discount,3,False,,KDP_SKU_1009,9.0,
EVT_68b38329,search_to_cart_added,2026-07-23 23:52:43,SES_2637cf34c6,USR_84959,tablet,Control_Keyword,kcup pods discount,3,False,,KDP_SKU_1009,9.0,24.55
EVT_85b1e92d,search_query_submitted,2026-07-24 00:04:00,SES_ce5e051c58,ANONYMOUS_GUEST,desktop,Control_Keyword,cherry vanilla soda,4,False,306.0,,,
EVT_73f261ce,search_query_submitted,2026-07-24 01:16:00,SES_ebf173fc41,USR_66744,desktop,Variant_B_AI_Semantic,snapple peach tea diet,10,False,112.0,,,
EVT_83fd46bf,search_query_submitted,2026-07-24 01:18:00,SES_8467bed4b2,USR_91888,mobile,Control_Keyword,vanilla flavored coffee,10,False,649.0,,,
EVT_6fda75a7,search_query_submitted,2026-07-24 01:40:00,SES_479f1d6f2a,USR_17152,desktop,Control_Keyword,caffeine free organic energy drink,0,True,303.0,,,
EVT_f4f1c6fb,search_query_submitted,2026-07-24 02:00:00,SES_897c826fe8,USR_64005,desktop,Variant_B_AI_Semantic,drpepr zero,10,False,126.0,,,
EVT_21606c50,search_result_clicked,2026-07-24 02:00:08,SES_897c826fe8,USR_64005,desktop,Variant_B_AI_Semantic,drpepr zero,10,False,,KDP_SKU_1083,2.0,
EVT_57b73535,search_to_cart_added,2026-07-24 02:00:48,SES_897c826fe8,USR_64005,desktop,Variant_B_AI_Semantic,drpepr zero,10,False,,KDP_SKU_1083,2.0,31.71
EVT_bdd4c115,search_query_submitted,2026-07-24 02:38:00,SES_0826a8e25b,USR_67560,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,33,False,149.0,,,
EVT_a7231d71,search_result_clicked,2026-07-24 02:38:03,SES_0826a8e25b,USR_67560,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,33,False,,KDP_SKU_1009,3.0,
EVT_78774c53,search_query_submitted,2026-07-24 03:21:00,SES_afbbd5cbfc,USR_61445,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,16,False,198.0,,,
EVT_707c40c9,search_result_clicked,2026-07-24 03:21:03,SES_afbbd5cbfc,USR_61445,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,16,False,,KDP_SKU_1078,3.0,
EVT_5611ed0c,search_query_submitted,2026-07-24 03:54:00,SES_a551e2de9c,USR_38265,tablet,Control_Keyword,keurig single serve machine,24,False,262.0,,,
EVT_9c286c58,search_query_submitted,2026-07-24 04:24:00,SES_00f7d5744c,USR_11883,mobile,Variant_B_AI_Semantic,dark roast k-cup,27,False,158.0,,,
EVT_01dcaadc,search_result_clicked,2026-07-24 04:24:13,SES_00f7d5744c,USR_11883,mobile,Variant_B_AI_Semantic,dark roast k-cup,27,False,,KDP_SKU_1061,2.0,
EVT_b045a6ba,search_query_submitted,2026-07-24 05:14:00,SES_fadcc261f6,USR_81066,mobile,Variant_B_AI_Semantic,dark roast k-cup,11,False,202.0,,,
EVT_6b1f9340,search_result_clicked,2026-07-24 05:14:11,SES_fadcc261f6,USR_81066,mobile,Variant_B_AI_Semantic,dark roast k-cup,11,False,,KDP_SKU_1004,1.0,
EVT_2b6fba15,search_to_cart_added,2026-07-24 05:14:27,SES_fadcc261f6,USR_81066,mobile,Variant_B_AI_Semantic,dark roast k-cup,11,False,,KDP_SKU_1004,1.0,15.81
EVT_0c8659bb,search_query_submitted,2026-07-24 07:03:00,SES_ab43a5ad37,USR_51072,mobile,Control_Keyword,caffeine free organic energy drink,0,True,614.0,,,
EVT_a80494c0,search_query_submitted,2026-07-24 08:02:00,SES_b45171ad85,USR_30374,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,21,False,147.0,,,
EVT_9e76f1c5,search_query_submitted,2026-07-24 08:27:00,SES_8eda7a4d0a,USR_67682,mobile,Control_Keyword,cherry vanilla soda,7,False,253.0,,,
EVT_04c8ea47,search_query_submitted,2026-07-24 08:37:00,SES_0724c4ef6a,USR_91871,mobile,Control_Keyword,vanilla flavored coffee,23,False,391.0,,,
EVT_78ea25ab,search_query_submitted,2026-07-24 09:03:00,SES_11823cba3a,USR_65360,desktop,Control_Keyword,keurig single serve machine,24,False,313.0,,,
EVT_91119e14,search_query_submitted,2026-07-24 09:42:00,SES_a34520aab3,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,snapple peach tea diet,25,False,92.0,,,
EVT_ba408be0,search_result_clicked,2026-07-24 09:42:06,SES_a34520aab3,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,snapple peach tea diet,25,False,,KDP_SKU_1060,2.0,
EVT_36a02265,search_to_cart_added,2026-07-24 09:42:39,SES_a34520aab3,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,snapple peach tea diet,25,False,,KDP_SKU_1060,2.0,22.69
EVT_d222a8cb,search_query_submitted,2026-07-24 10:06:00,SES_b71d6b8cf2,USR_23879,tablet,Control_Keyword,vanilla flavored coffee,19,False,201.0,,,
EVT_ccd168a2,search_query_submitted,2026-07-24 10:07:00,SES_19ae515d4d,USR_61505,tablet,Control_Keyword,dr pepper zero sugar 12oz,20,False,352.0,,,
EVT_ed4c8ef9,search_query_submitted,2026-07-24 10:31:00,SES_ef50c169b9,USR_66985,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,40,False,125.0,,,
EVT_4d0b0e6d,search_query_submitted,2026-07-24 11:14:00,SES_7e301fe979,ANONYMOUS_GUEST,tablet,Control_Keyword,cherry vanilla soda,20,False,427.0,,,
EVT_42e21d96,search_query_submitted,2026-07-24 11:27:00,SES_e542a3dbdf,USR_24141,tablet,Variant_B_AI_Semantic,cherry vanilla soda,22,False,177.0,,,
EVT_08f34176,search_result_clicked,2026-07-24 11:27:10,SES_e542a3dbdf,USR_24141,tablet,Variant_B_AI_Semantic,cherry vanilla soda,22,False,,KDP_SKU_1027,2.0,
EVT_d3b8eb9f,search_query_submitted,2026-07-24 12:16:00,SES_a462c42fce,USR_99744,tablet,Control_Keyword,vanilla flavored coffee,7,False,404.0,,,
EVT_2983698f,search_query_submitted,2026-07-24 13:42:00,SES_f9899fb533,USR_74283,tablet,Control_Keyword,snapple peach tea diet,21,False,455.0,,,
EVT_91cf150d,search_result_clicked,2026-07-24 13:42:06,SES_f9899fb533,USR_74283,tablet,Control_Keyword,snapple peach tea diet,21,False,,KDP_SKU_1048,1.0,
EVT_c6989d4d,search_to_cart_added,2026-07-24 13:42:20,SES_f9899fb533,USR_74283,tablet,Control_Keyword,snapple peach tea diet,21,False,,KDP_SKU_1048,1.0,18.22
EVT_c3eacfe4,search_query_submitted,2026-07-24 14:03:00,SES_403d4b5886,USR_98542,desktop,Control_Keyword,kcup pods discount,14,False,301.0,,,
EVT_54a3cb99,search_query_submitted,2026-07-24 14:52:00,SES_ce9873447e,USR_26515,tablet,Control_Keyword,dr pepper zero sugar 12oz,8,False,227.0,,,
EVT_a3633388,search_query_submitted,2026-07-24 15:00:00,SES_5276f148d0,USR_46428,desktop,Variant_B_AI_Semantic,kcup pods discount,36,False,102.0,,,
EVT_aef175cd,search_result_clicked,2026-07-24 15:00:12,SES_5276f148d0,USR_46428,desktop,Variant_B_AI_Semantic,kcup pods discount,36,False,,KDP_SKU_1009,3.0,
EVT_b30d7202,search_query_submitted,2026-07-24 15:56:00,SES_e267b42fb0,USR_62928,tablet,Control_Keyword,dark roast k-cup,17,False,514.0,,,
EVT_c6e69cec,search_query_submitted,2026-07-24 16:36:00,SES_6440f4e2e7,USR_74071,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,37,False,113.0,,,
EVT_b60962a6,search_result_clicked,2026-07-24 16:36:10,SES_6440f4e2e7,USR_74071,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,37,False,,KDP_SKU_1019,3.0,
EVT_5e7e0726,search_query_submitted,2026-07-24 20:16:00,SES_4abaf1a9cc,USR_94671,mobile,Variant_B_AI_Semantic,espresso pods hazelnut,35,False,141.0,,,
EVT_9db61f2b,search_query_submitted,2026-07-24 21:05:00,SES_7ca02317f7,USR_19666,mobile,Variant_B_AI_Semantic,vanilla flavored coffee,36,False,199.0,,,
EVT_ff146c26,search_query_submitted,2026-07-24 21:30:00,SES_a3e92aa7e2,USR_95139,desktop,Variant_B_AI_Semantic,dark roast k-cup,19,False,207.0,,,
EVT_811f4c4d,search_result_clicked,2026-07-24 21:30:15,SES_a3e92aa7e2,USR_95139,desktop,Variant_B_AI_Semantic,dark roast k-cup,19,False,,KDP_SKU_1070,2.0,
EVT_c569a667,search_to_cart_added,2026-07-24 21:30:48,SES_a3e92aa7e2,USR_95139,desktop,Variant_B_AI_Semantic,dark roast k-cup,19,False,,KDP_SKU_1070,2.0,17.77
EVT_7f6f4fbf,search_query_submitted,2026-07-24 22:32:00,SES_37e421266c,USR_75774,mobile,Control_Keyword,dark roast k-cup,24,False,250.0,,,
EVT_519747d6,search_result_clicked,2026-07-24 22:32:11,SES_37e421266c,USR_75774,mobile,Control_Keyword,dark roast k-cup,24,False,,KDP_SKU_1077,8.0,
EVT_67304f75,search_query_submitted,2026-07-24 22:46:00,SES_ce4d4c901c,USR_31945,tablet,Control_Keyword,kcup pods discount,13,False,435.0,,,
EVT_10664f4a,search_result_clicked,2026-07-24 22:46:11,SES_ce4d4c901c,USR_31945,tablet,Control_Keyword,kcup pods discount,13,False,,KDP_SKU_1063,6.0,
EVT_0f1c911f,search_query_submitted,2026-07-24 23:11:00,SES_ca7bfff824,USR_54438,mobile,Control_Keyword,caffeine free organic energy drink,0,True,588.0,,,
EVT_61d554f2,search_query_submitted,2026-07-24 23:14:00,SES_dc166f0653,USR_75546,desktop,Variant_B_AI_Semantic,keurig single serve machine,29,False,201.0,,,
EVT_d72d867a,search_result_clicked,2026-07-24 23:14:05,SES_dc166f0653,USR_75546,desktop,Variant_B_AI_Semantic,keurig single serve machine,29,False,,KDP_SKU_1029,3.0,
EVT_034b8fd6,search_to_cart_added,2026-07-24 23:14:49,SES_dc166f0653,USR_75546,desktop,Variant_B_AI_Semantic,keurig single serve machine,29,False,,KDP_SKU_1029,3.0,43.28
EVT_9e293c66,search_query_submitted,2026-07-24 23:55:00,SES_a3dd959a2c,USR_49682,desktop,Control_Keyword,vanilla flavored coffee,23,False,564.0,,,
EVT_6f43f4db,search_query_submitted,2026-07-25 00:21:00,SES_a3da3e032f,USR_36497,desktop,Control_Keyword,keurig single serve machine,12,False,617.0,,,
EVT_c8b5b7a5,search_query_submitted,2026-07-25 01:20:00,SES_f0fa981031,USR_98150,desktop,Control_Keyword,dr pepper zero sugar 12oz,6,False,518.0,,,
EVT_22411861,search_result_clicked,2026-07-25 01:20:11,SES_f0fa981031,USR_98150,desktop,Control_Keyword,dr pepper zero sugar 12oz,6,False,,KDP_SKU_1056,1.0,
EVT_85bfe87f,search_query_submitted,2026-07-25 01:35:00,SES_e776cc5ea2,USR_42550,tablet,Control_Keyword,espresso pods hazelnut,0,True,375.0,,,
EVT_93bbd8cf,search_query_submitted,2026-07-25 01:53:00,SES_093fab696e,USR_74251,mobile,Variant_B_AI_Semantic,caffeine free organic energy drink,35,False,125.0,,,
EVT_68d9cdbd,search_result_clicked,2026-07-25 01:53:15,SES_093fab696e,USR_74251,mobile,Variant_B_AI_Semantic,caffeine free organic energy drink,35,False,,KDP_SKU_1050,3.0,
EVT_0baabe18,search_query_submitted,2026-07-25 02:53:00,SES_bb159d69d5,USR_58161,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,33,False,192.0,,,
EVT_a867cbcd,search_result_clicked,2026-07-25 02:53:09,SES_bb159d69d5,USR_58161,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,33,False,,KDP_SKU_1042,1.0,
EVT_8c6b8270,search_to_cart_added,2026-07-25 02:53:51,SES_bb159d69d5,USR_58161,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,33,False,,KDP_SKU_1042,1.0,8.01
EVT_558757f5,search_query_submitted,2026-07-25 03:49:00,SES_e449ec6446,USR_79220,desktop,Control_Keyword,drpepr zero,16,False,266.0,,,
EVT_5d64d684,search_result_clicked,2026-07-25 03:49:05,SES_e449ec6446,USR_79220,desktop,Control_Keyword,drpepr zero,16,False,,KDP_SKU_1041,6.0,
EVT_0a266197,search_query_submitted,2026-07-25 04:11:00,SES_08257f56e4,USR_25473,desktop,Control_Keyword,snapple peach tea diet,15,False,319.0,,,
EVT_38423ada,search_query_submitted,2026-07-25 04:37:00,SES_c2ad78436b,USR_61815,desktop,Control_Keyword,kcup pods discount,21,False,556.0,,,
EVT_f833ee81,search_result_clicked,2026-07-25 04:37:08,SES_c2ad78436b,USR_61815,desktop,Control_Keyword,kcup pods discount,21,False,,KDP_SKU_1009,7.0,
EVT_cf6a4129,search_query_submitted,2026-07-25 05:11:00,SES_fc436f8c79,USR_19077,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,36,False,187.0,,,
EVT_a8597de9,search_query_submitted,2026-07-25 05:43:00,SES_bcd27381d3,USR_11386,desktop,Control_Keyword,dark roast k-cup,15,False,230.0,,,
EVT_bd5e59fc,search_result_clicked,2026-07-25 05:43:14,SES_bcd27381d3,USR_11386,desktop,Control_Keyword,dark roast k-cup,15,False,,KDP_SKU_1070,4.0,
EVT_e7bccae4,search_query_submitted,2026-07-25 06:14:00,SES_1462f6311c,USR_76995,desktop,Variant_B_AI_Semantic,drpepr zero,16,False,93.0,,,
EVT_f3c80201,search_result_clicked,2026-07-25 06:14:03,SES_1462f6311c,USR_76995,desktop,Variant_B_AI_Semantic,drpepr zero,16,False,,KDP_SKU_1064,3.0,
EVT_fa27adb5,search_query_submitted,2026-07-25 06:21:00,SES_c93e9a572b,USR_21673,desktop,Control_Keyword,drpepr zero,5,False,187.0,,,
EVT_c9832bd8,search_query_submitted,2026-07-25 06:48:00,SES_80ae5700d9,USR_18151,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,12,False,174.0,,,
EVT_ba388723,search_result_clicked,2026-07-25 06:48:07,SES_80ae5700d9,USR_18151,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,12,False,,KDP_SKU_1047,2.0,
EVT_db3819b0,search_query_submitted,2026-07-25 06:57:00,SES_7061841e64,USR_50577,tablet,Control_Keyword,snapple peach tea diet,6,False,523.0,,,
EVT_ae5f8bf2,search_result_clicked,2026-07-25 06:57:03,SES_7061841e64,USR_50577,tablet,Control_Keyword,snapple peach tea diet,6,False,,KDP_SKU_1037,6.0,
EVT_559f003c,search_query_submitted,2026-07-25 07:22:00,SES_b1533c7c9d,USR_28811,desktop,Variant_B_AI_Semantic,caffeine free organic energy drink,33,False,105.0,,,
EVT_d1aa91a5,search_query_submitted,2026-07-25 08:21:00,SES_752903e3d7,USR_79822,desktop,Control_Keyword,caffeine free organic energy drink,7,False,315.0,,,
EVT_9e254818,search_result_clicked,2026-07-25 08:21:11,SES_752903e3d7,USR_79822,desktop,Control_Keyword,caffeine free organic energy drink,7,False,,KDP_SKU_1075,4.0,
EVT_632a77ac,search_query_submitted,2026-07-25 08:53:00,SES_8d22416324,USR_20837,mobile,Variant_B_AI_Semantic,snapple peach tea diet,44,False,104.0,,,
EVT_ebe360b4,search_result_clicked,2026-07-25 08:53:12,SES_8d22416324,USR_20837,mobile,Variant_B_AI_Semantic,snapple peach tea diet,44,False,,KDP_SKU_1061,3.0,
EVT_2ce7752b,search_query_submitted,2026-07-25 09:03:00,SES_35d058ecd3,USR_87468,tablet,Control_Keyword,caffeine free organic energy drink,0,True,211.0,,,
EVT_a1d1faff,search_query_submitted,2026-07-25 10:31:00,SES_3e836a07d5,USR_44867,mobile,Variant_B_AI_Semantic,snapple peach tea diet,23,False,118.0,,,
EVT_1314589d,search_result_clicked,2026-07-25 10:31:09,SES_3e836a07d5,USR_44867,mobile,Variant_B_AI_Semantic,snapple peach tea diet,23,False,,KDP_SKU_1068,2.0,
EVT_133ca2de,search_query_submitted,2026-07-25 10:53:00,SES_aca4ae3645,USR_70689,tablet,Control_Keyword,cherry vanilla soda,15,False,465.0,,,
EVT_8f48d221,search_result_clicked,2026-07-25 10:53:08,SES_aca4ae3645,USR_70689,tablet,Control_Keyword,cherry vanilla soda,15,False,,KDP_SKU_1067,4.0,
EVT_fdf4a7ab,search_query_submitted,2026-07-25 10:59:00,SES_eeb20a8278,USR_80452,tablet,Variant_B_AI_Semantic,dark roast k-cup,33,False,217.0,,,
EVT_08863585,search_result_clicked,2026-07-25 10:59:11,SES_eeb20a8278,USR_80452,tablet,Variant_B_AI_Semantic,dark roast k-cup,33,False,,KDP_SKU_1076,3.0,
EVT_b8638b2c,search_query_submitted,2026-07-25 11:25:00,SES_d7a80c3e75,USR_21115,tablet,Control_Keyword,keurig single serve machine,7,False,399.0,,,
EVT_e4edc25e,search_result_clicked,2026-07-25 11:25:05,SES_d7a80c3e75,USR_21115,tablet,Control_Keyword,keurig single serve machine,7,False,,KDP_SKU_1073,7.0,
EVT_11c81bf4,search_query_submitted,2026-07-25 12:42:00,SES_2d0e82455c,ANONYMOUS_GUEST,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,14,False,139.0,,,
EVT_b36096f6,search_result_clicked,2026-07-25 12:42:06,SES_2d0e82455c,ANONYMOUS_GUEST,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,14,False,,KDP_SKU_1084,3.0,
EVT_a486672e,search_query_submitted,2026-07-25 13:23:00,SES_5c89b942b4,USR_66120,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,11,False,169.0,,,
EVT_cc0892cf,search_result_clicked,2026-07-25 13:23:14,SES_5c89b942b4,USR_66120,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,11,False,,KDP_SKU_1019,2.0,
EVT_3bbaf0c9,search_to_cart_added,2026-07-25 13:23:55,SES_5c89b942b4,USR_66120,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,11,False,,KDP_SKU_1019,2.0,41.6
EVT_a8b24cf0,search_query_submitted,2026-07-25 13:53:00,SES_d4e32fbff9,USR_99687,desktop,Control_Keyword,drpepr zero,3,False,357.0,,,
EVT_24be3c91,search_result_clicked,2026-07-25 13:53:13,SES_d4e32fbff9,USR_99687,desktop,Control_Keyword,drpepr zero,3,False,,KDP_SKU_1082,9.0,
EVT_1f8943ee,search_query_submitted,2026-07-25 14:06:00,SES_5494128634,USR_78561,mobile,Control_Keyword,espresso pods hazelnut,0,True,191.0,,,
EVT_efda453a,search_query_submitted,2026-07-25 14:41:00,SES_500330b71a,USR_67367,tablet,Variant_B_AI_Semantic,dark roast k-cup,38,False,120.0,,,
EVT_3e16cb56,search_query_submitted,2026-07-25 14:42:00,SES_39c9527a8b,USR_68436,mobile,Control_Keyword,snapple peach tea diet,8,False,545.0,,,
EVT_8b18c60f,search_query_submitted,2026-07-25 15:01:00,SES_573fba289e,USR_66283,mobile,Variant_B_AI_Semantic,cherry vanilla soda,8,False,89.0,,,
EVT_b4a5b4e0,search_result_clicked,2026-07-25 15:01:08,SES_573fba289e,USR_66283,mobile,Variant_B_AI_Semantic,cherry vanilla soda,8,False,,KDP_SKU_1038,1.0,
EVT_3f819119,search_query_submitted,2026-07-25 15:22:00,SES_a129841702,USR_92864,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,10,False,121.0,,,
EVT_eade4967,search_result_clicked,2026-07-25 15:22:14,SES_a129841702,USR_92864,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,10,False,,KDP_SKU_1070,2.0,
EVT_a0bbce7f,search_to_cart_added,2026-07-25 15:22:27,SES_a129841702,USR_92864,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,10,False,,KDP_SKU_1070,2.0,17.77
EVT_6dd438be,search_query_submitted,2026-07-25 16:52:00,SES_eb8bf38c19,USR_93380,desktop,Variant_B_AI_Semantic,drpepr zero,45,False,128.0,,,
EVT_9bff4355,search_result_clicked,2026-07-25 16:52:03,SES_eb8bf38c19,USR_93380,desktop,Variant_B_AI_Semantic,drpepr zero,45,False,,KDP_SKU_1069,1.0,
EVT_f6496946,search_query_submitted,2026-07-25 16:55:00,SES_788290db2e,USR_87296,desktop,Variant_B_AI_Semantic,cherry vanilla soda,41,False,187.0,,,
EVT_87dbd240,search_query_submitted,2026-07-25 17:03:00,SES_88735a990c,USR_23133,tablet,Control_Keyword,vanilla flavored coffee,11,False,624.0,,,
EVT_0dd51c22,search_query_submitted,2026-07-25 17:34:00,SES_d31c61d73e,USR_23970,tablet,Variant_B_AI_Semantic,drpepr zero,24,False,146.0,,,
EVT_d8a1cdcc,search_result_clicked,2026-07-25 17:34:13,SES_d31c61d73e,USR_23970,tablet,Variant_B_AI_Semantic,drpepr zero,24,False,,KDP_SKU_1049,2.0,
EVT_863bf24d,search_to_cart_added,2026-07-25 17:34:31,SES_d31c61d73e,USR_23970,tablet,Variant_B_AI_Semantic,drpepr zero,24,False,,KDP_SKU_1049,2.0,33.96
EVT_8ccecdfa,search_query_submitted,2026-07-25 18:04:00,SES_ff441fdecf,USR_37745,tablet,Control_Keyword,kcup pods discount,16,False,527.0,,,
EVT_04430616,search_query_submitted,2026-07-25 18:04:00,SES_df533c4c4e,USR_75673,mobile,Control_Keyword,cherry vanilla soda,4,False,507.0,,,
EVT_5c16b70e,search_result_clicked,2026-07-25 18:04:07,SES_df533c4c4e,USR_75673,mobile,Control_Keyword,cherry vanilla soda,4,False,,KDP_SKU_1021,2.0,
EVT_c5fbf4b4,search_to_cart_added,2026-07-25 18:04:25,SES_df533c4c4e,USR_75673,mobile,Control_Keyword,cherry vanilla soda,4,False,,KDP_SKU_1021,2.0,41.45
EVT_c2fda598,search_query_submitted,2026-07-25 18:56:00,SES_66c36a6e9f,USR_66973,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,0,True,93.0,,,
EVT_53151fbb,search_query_submitted,2026-07-25 18:58:00,SES_c392753e54,USR_38741,mobile,Control_Keyword,keurig single serve machine,10,False,188.0,,,
EVT_86e6d7ad,search_query_submitted,2026-07-25 19:01:00,SES_c22c436bdf,USR_95033,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,13,False,89.0,,,
EVT_2cfd53ca,search_query_submitted,2026-07-25 20:16:00,SES_fa97a5a166,USR_67983,tablet,Control_Keyword,caffeine free organic energy drink,0,True,603.0,,,
EVT_010795e5,search_query_submitted,2026-07-25 21:31:00,SES_d1da1cdff6,USR_25401,desktop,Control_Keyword,drpepr zero,13,False,621.0,,,
EVT_0f81ed22,search_result_clicked,2026-07-25 21:31:07,SES_d1da1cdff6,USR_25401,desktop,Control_Keyword,drpepr zero,13,False,,KDP_SKU_1010,4.0,
EVT_aeb31fd2,search_to_cart_added,2026-07-25 21:31:19,SES_d1da1cdff6,USR_25401,desktop,Control_Keyword,drpepr zero,13,False,,KDP_SKU_1010,4.0,7.3
EVT_062a19cc,search_query_submitted,2026-07-25 21:44:00,SES_14777cdf08,USR_92862,mobile,Variant_B_AI_Semantic,kcup pods discount,10,False,161.0,,,
EVT_a8f84b8f,search_result_clicked,2026-07-25 21:44:06,SES_14777cdf08,USR_92862,mobile,Variant_B_AI_Semantic,kcup pods discount,10,False,,KDP_SKU_1045,3.0,
EVT_832833d8,search_to_cart_added,2026-07-25 21:44:36,SES_14777cdf08,USR_92862,mobile,Variant_B_AI_Semantic,kcup pods discount,10,False,,KDP_SKU_1045,3.0,9.5
EVT_0d64d132,search_query_submitted,2026-07-25 22:24:00,SES_794e85b9ef,USR_96781,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,42,False,167.0,,,
EVT_4c12632d,search_query_submitted,2026-07-25 22:27:00,SES_5d65f45ec3,USR_14607,mobile,Control_Keyword,caffeine free organic energy drink,0,True,625.0,,,
EVT_cba27ade,search_query_submitted,2026-07-26 00:40:00,SES_f5cfa0ee8c,USR_30028,desktop,Control_Keyword,cherry vanilla soda,15,False,349.0,,,
EVT_8f92ad5d,search_result_clicked,2026-07-26 00:40:09,SES_f5cfa0ee8c,USR_30028,desktop,Control_Keyword,cherry vanilla soda,15,False,,KDP_SKU_1028,7.0,
